55.472089, 10.414875, 22
55.47233061, 10.4114912, 20
55.47232503, 10.41156937, 20
55.47231945, 10.41164754, 20
55.47231387, 10.41172571, 20
55.47230829, 10.41180388, 20
55.4723027, 10.41188205, 20
55.47229712, 10.41196023, 20
55.47229154, 10.4120384, 20
55.47228596, 10.41211657, 20
55.47228038, 10.41219474, 20
55.4722748, 10.41227291, 20
55.47226922, 10.41235108, 20
55.47226364, 10.41242925, 20
55.47225806, 10.41250743, 20
55.47225248, 10.4125856, 20
55.4722469, 10.41266377, 20
55.47224131, 10.41274194, 20
55.47223573, 10.41282011, 20
55.47223015, 10.41289828, 20
55.47222457, 10.41297645, 20
55.47221899, 10.41305463, 20
55.47221341, 10.4131328, 20
55.47220783, 10.41321097, 20
55.47220225, 10.41328914, 20
55.47219666, 10.41336731, 20
55.47219108, 10.41344548, 20
55.4721855, 10.41352365, 20
55.47217992, 10.41360182, 20
55.47217434, 10.41368, 20
55.47216876, 10.41375817, 20
55.47216317, 10.41383634, 20
55.47215759, 10.41391451, 20
55.47215201, 10.41399268, 20
55.47214643, 10.41407085, 20
55.47214085, 10.41414902, 20
55.47213526, 10.41422719, 20
55.47212968, 10.41430536, 20
55.4721241, 10.41438353, 20
55.47211852, 10.4144617, 20
55.47211294, 10.41453988, 20
55.47210735, 10.41461805, 20
55.47210177, 10.41469622, 20
55.47209619, 10.41477439, 20
55.47209061, 10.41485256, 20
55.47208502, 10.41493073, 20
